"Monitor Name","DMO Name","EMIS Code","District","UC Name","Month","Year","Visit Type","Cluster Name","School Name","Gender","Level","Seasonal Zone"
"Muhammad.Ghyas.Awan","dmo.haripur","24846","HARIPUR","NARA AMAZAI","5","2026","Regular","ghyas","GPS SHAR GAH","Boys","Primary","Winter"
"Muhammad.Ghyas.Awan","dmo.haripur","33330","HARIPUR","BAIT GALI","5","2026","Regular","ghyas","GMS ZIARAT BELA","Boys","Middle","Winter"
"Muhammad.Ghyas.Awan","dmo.haripur","24886","HARIPUR","BAIT GALI","5","2026","Regular","ghyas","GPS ZIARAT BELLA","Boys","Primary","Winter"
"Muhammad.Ghyas.Awan","dmo.haripur","24524","HARIPUR","KHOLIAN BALA","5","2026","Regular","ghyas","GPS BURQA","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24674","HARIPUR","BAIT GALI","5","2026","Regular","ghyas","GPS KANEER","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24719","HARIPUR","TOFKIAN","5","2026","Regular","ghyas","GPS KOTHA KHAN PUR","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","30163","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","ghyas","GPS SAKHI ABAD","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","33287","HARIPUR","NARA AMAZAI","5","2026","Regular","ghyas","GMS GARHI SHAH MUHAMMAD","Boys","Middle","Winter"
"Muhammad.Ghyas.Awan","dmo.haripur","24722","HARIPUR","TURBELA","5","2026","Regular","ghyas","GPS KTS NO.1 SECTOR NO.1","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24771","HARIPUR","BEER","5","2026","Regular","ghyas","GPS NILORE S.N. KHAN","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24927","HARIPUR","KOTEHRA","5","2026","Regular","ghyas","GPS DHAMRAI","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","33291","HARIPUR","TOFKIAN","5","2026","Regular","ghyas","GMS JAULIAN","Boys","Middle","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","33301","HARIPUR","BAIT GALI","5","2026","Regular","ghyas","GMS KANEER","Boys","Middle","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24654","HARIPUR","JATTI PIND","5","2026","Regular","ghyas","GPS KAG","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24870","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","ghyas","GPS TEER","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","33316","HARIPUR","QAZI PUR","5","2026","Regular","ghyas","GHS QAZIPUR","Boys","High","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24489","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","ghyas","GPS BANDA MUNIR KHAN","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24526","HARIPUR","KHOLIAN BALA","5","2026","Regular","ghyas","GPS CHACH MAIRA","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24626","HARIPUR","BAIT GALI","5","2026","Regular","ghyas","GPS GUJRATIAN","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24652","HARIPUR","TOFKIAN","5","2026","Regular","ghyas","GPS JAULIAN","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24736","HARIPUR","BAIT GALI","5","2026","Regular","ghyas","GPS MAIRIAN GALI","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","33314","HARIPUR","BEER","5","2026","Regular","ghyas","GMS NILOR","Boys","Middle","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","35340","HARIPUR","DARWAISH","5","2026","Regular","ghyas","GHS DARWESH","Boys","High","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24570","HARIPUR","DARWAISH","5","2026","Regular","ghyas","GPS DARWESH NO.1","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24657","HARIPUR","KHOLIAN BALA","5","2026","Regular","ghyas","GPS KAILAG","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24714","HARIPUR","BAKKA","5","2026","Regular","ghyas","GPS KOKLIAN PEERAN","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24805","HARIPUR","QAZI PUR","5","2026","Regular","ghyas","GPS QAZI PUR","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24811","HARIPUR","BAIT GALI","5","2026","Regular","ghyas","GPS RAMRI","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24850","HARIPUR","SIKANDAR PUR","5","2026","Regular","ghyas","GPS SIKANDARPUR","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24858","HARIPUR","TOFKIAN","5","2026","Regular","ghyas","GPS SULTAN PUR","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","33324","HARIPUR","NARA AMAZAI","5","2026","Regular","ghyas","GMS SHINGRI","Boys","Middle","Winter"
"Muhammad.Ghyas.Awan","dmo.haripur","36556","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","ghyas","GHSS KOT NAJIB ULLAH","Boys","Higher Secondary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24555","HARIPUR","BAIT GALI","5","2026","Regular","ghyas","GPS CHOORA BAGLA","Boys","Primary","Winter"
"Muhammad.Ghyas.Awan","dmo.haripur","24569","HARIPUR","BEER","5","2026","Regular","ghyas","GPS DARWAZA BEER","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","24598","HARIPUR","BAIT GALI","5","2026","Regular","ghyas","GPS GALLI","Boys","Primary","Summer"
"Muhammad.Ghyas.Awan","dmo.haripur","35366","HARIPUR","KHOLIAN BALA","5","2026","Regular","ghyas","GHS KAILAG","Boys","High","Summer"
"Muhammad.Usman.02","dmo.haripur","24574","HARIPUR","NARA AMAZAI","5","2026","Regular","usman","GPS DEGRA AMAZAI","Boys","Primary","Winter"
"Muhammad.Usman.02","dmo.haripur","24901","HARIPUR","NARA AMAZAI","5","2026","Regular","usman","GMPS BRING WAL","Boys","Mosque","Summer"
"Muhammad.Usman.02","dmo.haripur","33284","HARIPUR","SERIKOT","5","2026","Regular","usman","GMS GALLAI (S)","Boys","Middle","Summer"
"Muhammad.Usman.02","dmo.haripur","24534","HARIPUR","NARA AMAZAI","5","2026","Regular","usman","GPS CHAKLI AMAZAI","Boys","Primary","Winter"
"Muhammad.Usman.02","dmo.haripur","24776","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","usman","GPS NOOR PUR S.N. KHAN","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24954","HARIPUR","NARA AMAZAI","5","2026","Regular","usman","GMPS KARMOO AMAZAI","Boys","Mosque","Winter"
"Muhammad.Usman.02","dmo.haripur","25030","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","usman","GPS SUNGER","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","33302","HARIPUR","BAIT GALI","5","2026","Regular","usman","GMS KANEERRI","Boys","Middle","Summer"
"Muhammad.Usman.02","dmo.haripur","35371","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","usman","GHS NOOR PUR","Boys","High","Summer"
"Muhammad.Usman.02","dmo.haripur","24437","HARIPUR","HARIPUR CENTRAL","5","2026","Regular","usman","GPS HARIPUR NO.3","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24499","HARIPUR","BAIT GALI","5","2026","Regular","usman","GPS BARIAN","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24599","HARIPUR","SERIKOT","5","2026","Regular","usman","GPS GALLAI","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24861","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","usman","GPS SUMBAL NAIGER","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","35327","HARIPUR","TURBELA","5","2026","Regular","usman","GHS K.T.S. NO.2","Boys","High","Summer"
"Muhammad.Usman.02","dmo.haripur","35359","HARIPUR","PANIAN","5","2026","Regular","usman","GHS KANGRA COLONY","Boys","High","Summer"
"Muhammad.Usman.02","dmo.haripur","90806","HARIPUR","SIKANDAR PUR","5","2026","Regular","usman","GPS SIKANDARPUR","Boys","Middle","Summer"
"Muhammad.Usman.02","dmo.haripur","24539","HARIPUR","NARA AMAZAI","5","2026","Regular","usman","GPS CHANJLO","Boys","Primary","Winter"
"Muhammad.Usman.02","dmo.haripur","24658","HARIPUR","BEER","5","2026","Regular","usman","GPS KAKOTRI","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24763","HARIPUR","BEER","5","2026","Regular","usman","GPS NALAKKI","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24789","HARIPUR","BAIT GALI","5","2026","Regular","usman","GPS PARBA","Boys","Primary","Winter"
"Muhammad.Usman.02","dmo.haripur","24842","HARIPUR","NARA AMAZAI","5","2026","Regular","usman","GPS SHALDAR BALA","Boys","Primary","Winter"
"Muhammad.Usman.02","dmo.haripur","30181","HARIPUR","HARIPUR CENTRAL","5","2026","Regular","usman","GPS PATHAN COLONY","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24442","HARIPUR","TURBELA","5","2026","Regular","usman","GPS KTS NO.2 SECTOR NO.1","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24533","HARIPUR","BAIT GALI","5","2026","Regular","usman","GPS CHAKLI","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24627","HARIPUR","BAIT GALI","5","2026","Regular","usman","GPS GUL DOGA","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24675","HARIPUR","BAIT GALI","5","2026","Regular","usman","GPS KANEERI","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24755","HARIPUR","DHEENDHA","5","2026","Regular","usman","GPS NEW MOMAIYA","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","29650","HARIPUR","BEER","5","2026","Regular","usman","GPS GANHARI","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","35332","HARIPUR","SERIKOT","5","2026","Regular","usman","GHS BAIL","Boys","High","Summer"
"Muhammad.Usman.02","dmo.haripur","35363","HARIPUR","BEER","5","2026","Regular","usman","GHSS KAKOTRI","Boys","Higher Secondary","Summer"
"Muhammad.Usman.02","dmo.haripur","39464","HARIPUR","DHEENDHA","5","2026","Regular","usman","GMS NEW MOMAIYA","Boys","Middle","Summer"
"Muhammad.Usman.02","dmo.haripur","24622","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","usman","GPS GOLIA MAIRA","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24677","HARIPUR","PANIAN","5","2026","Regular","usman","GPS KANGRA COLONY NO.1","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24786","HARIPUR","BAKKA","5","2026","Regular","usman","GPS PANDORI KOKLIA","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24796","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","usman","GPS PIND HASHAM KHAN","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24926","HARIPUR","NARA AMAZAI","5","2026","Regular","usman","GMPS PURBA DHERI","Boys","Mosque","Winter"
"Muhammad.Usman.02","dmo.haripur","37916","HARIPUR","DHEENDHA","5","2026","Regular","usman","GMS BASSO MAIRA","Boys","Middle","Summer"
"Muhammad.Usman.02","dmo.haripur","24457","HARIPUR","PANIAN","5","2026","Regular","usman","GPS ABDULLAH PUR","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24731","HARIPUR","BEER","5","2026","Regular","usman","GPS MACHHAN DA MAIRA","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24952","HARIPUR","BAKKA","5","2026","Regular","usman","GPS KALU PIND NO.02","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","25041","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","usman","GMPS GOLRA","Boys","Mosque","Summer"
"Muhammad.Usman.02","dmo.haripur","24478","HARIPUR","SERIKOT","5","2026","Regular","usman","GPS BAIL SIRIKOT","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24482","HARIPUR","BAKKA","5","2026","Regular","usman","GPS BAKKA JABI","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24571","HARIPUR","DARWAISH","5","2026","Regular","usman","GPS DARWESH NO.2","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24737","HARIPUR","SIKANDAR PUR","5","2026","Regular","usman","GPS MAKHAN COLONY","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24740","HARIPUR","SIKANDAR PUR","5","2026","Regular","usman","GPS MALKIAR","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24803","HARIPUR","BAIT GALI","5","2026","Regular","usman","GPS PIT BANDI","Boys","Primary","Summer"
"Muhammad.Usman.02","dmo.haripur","24929","HARIPUR","NARA AMAZAI","5","2026","Regular","usman","GMPS DOGA AMAZAI","Boys","Mosque","Winter"
"Muhammad.Usman.02","dmo.haripur","33304","HARIPUR","BAIT GALI","5","2026","Regular","usman","GMS KANGRICHA","Boys","Middle","Summer"
"Qamar.Ali.Shah","dmo.haripur","24614","HARIPUR","GHAZI","5","2026","Regular","qamar","GPS GHAZI","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24885","HARIPUR","NARA AMAZAI","5","2026","Regular","qamar","GPS ZAIDA AMAZAI","Boys","Primary","Winter"
"Qamar.Ali.Shah","dmo.haripur","28130","HARIPUR","KOTEHRA","5","2026","Regular","qamar","GPS TARCHITTI","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","30239","HARIPUR","SARAI SALEH","5","2026","Regular","qamar","GPS LABAN BANDI NO.3","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","33299","HARIPUR","SERIKOT","5","2026","Regular","qamar","GMS KHAIROCH","Boys","Middle","Summer"
"Qamar.Ali.Shah","dmo.haripur","24727","HARIPUR","SARAI SALEH","5","2026","Regular","qamar","GPS LABAN BANDI NO.2","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24862","HARIPUR","SERIKOT","5","2026","Regular","qamar","GPS SUMBAL SIRIKOT","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24883","HARIPUR","KUNDI","5","2026","Regular","qamar","GPS UMER KHANA","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","33329","HARIPUR","KUNDI","5","2026","Regular","qamar","GMS UMAR KHANA","Boys","Middle","Summer"
"Qamar.Ali.Shah","dmo.haripur","35368","HARIPUR","SARAI SALEH","5","2026","Regular","qamar","GHS LABAN BANDI","Boys","High","Summer"
"Qamar.Ali.Shah","dmo.haripur","24505","HARIPUR","KUNDI","5","2026","Regular","qamar","GPS BAZI SAR","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24723","HARIPUR","KUNDI","5","2026","Regular","qamar","GPS KUNDI","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24725","HARIPUR","NARA AMAZAI","5","2026","Regular","qamar","GPS KUPRI NO.1","Boys","Primary","Winter"
"Qamar.Ali.Shah","dmo.haripur","24808","HARIPUR","NARA AMAZAI","5","2026","Regular","qamar","GPS RAHIM GHARI","Boys","Primary","Winter"
"Qamar.Ali.Shah","dmo.haripur","24932","HARIPUR","BAIT GALI","5","2026","Regular","qamar","GPS FAROOSA","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","25043","HARIPUR","KOTEHRA","5","2026","Regular","qamar","GMPS CHOIAN TARCHITTI","Boys","Mosque","Summer"
"Qamar.Ali.Shah","dmo.haripur","24615","HARIPUR","KHAIR BARA","5","2026","Regular","qamar","GPS GHAZI HAMLET NO.1","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24693","HARIPUR","SERIKOT","5","2026","Regular","qamar","GPS KHAIROCH SIRIKOT","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24881","HARIPUR","NARA AMAZAI","5","2026","Regular","qamar","GPS TOTI GHARI","Boys","Primary","Winter"
"Qamar.Ali.Shah","dmo.haripur","24986","HARIPUR","KHAIR BARA","5","2026","Regular","qamar","GPS NAIN SUKH","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","35324","HARIPUR","KHAIR BARA","5","2026","Regular","qamar","GHS GHAZI HAMLET","Boys","High","Summer"
"Qamar.Ali.Shah","dmo.haripur","24468","HARIPUR","SERIKOT","5","2026","Regular","qamar","GPS ANARGAH","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24495","HARIPUR","KHAIR BARA","5","2026","Regular","qamar","GPS BANDI SYEDAN","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24616","HARIPUR","KHAIR BARA","5","2026","Regular","qamar","GPS GHAZI HAMLET NO.2","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","29633","HARIPUR","BAIT GALI","5","2026","Regular","qamar","GPS KULATHRI","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","29780","HARIPUR","NARA AMAZAI","5","2026","Regular","qamar","GPS GHARI KARAMDIN","Boys","Primary","Winter"
"Qamar.Ali.Shah","dmo.haripur","3483206","HARIPUR","KHALABAT","5","2026","Regular","qamar","GCS JAZEERA DARI","Co-Edu","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","41678","HARIPUR","KHAIR BARA","5","2026","Regular","qamar","GMS KHAIR BARA","Boys","Middle","Summer"
"Qamar.Ali.Shah","dmo.haripur","24510","HARIPUR","NARA AMAZAI","5","2026","Regular","qamar","GPS BELA AMAZAI","Boys","Primary","Winter"
"Qamar.Ali.Shah","dmo.haripur","24680","HARIPUR","BAIT GALI","5","2026","Regular","qamar","GPS KANGROCHA","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24692","HARIPUR","KHAIR BARA","5","2026","Regular","qamar","GPS KHAIR BARA","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24845","HARIPUR","BAIT GALI","5","2026","Regular","qamar","GPS SHELDAR ZEREEN","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24573","HARIPUR","BAIT GALI","5","2026","Regular","qamar","GPS DEVI","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24611","HARIPUR","KUNDI","5","2026","Regular","qamar","GPS GHARI MAIRA","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24704","HARIPUR","KOTEHRA","5","2026","Regular","qamar","GPS KHOI DARA","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24726","HARIPUR","SARAI SALEH","5","2026","Regular","qamar","GPS LABAN BANDI NO.1","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24801","HARIPUR","KHAIR BARA","5","2026","Regular","qamar","GPS PIPLIALA","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","35349","HARIPUR","BAIT GALI","5","2026","Regular","qamar","GHS GALLI AMAZAI","Boys","High","Summer"
"Qamar.Ali.Shah","dmo.haripur","24438","HARIPUR","KOTEHRA","5","2026","Regular","qamar","GPS KALA KATHA","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24481","HARIPUR","KUNDI","5","2026","Regular","qamar","GPS BAJI DARA","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","24724","HARIPUR","NARA AMAZAI","5","2026","Regular","qamar","GPS KUPRI NO.2","Boys","Primary","Winter"
"Qamar.Ali.Shah","dmo.haripur","24867","HARIPUR","BAIT GALI","5","2026","Regular","qamar","GPS TAMGRAN","Boys","Primary","Summer"
"Qamar.Ali.Shah","dmo.haripur","35323","HARIPUR","GHAZI","5","2026","Regular","qamar","GHS GHAZI","Boys","High","Summer"
"Qamar.Ali.Shah","dmo.haripur","35367","HARIPUR","NARA AMAZAI","5","2026","Regular","qamar","GHS KUPRI","Boys","High","Winter"
"qandeela.liaqat.haripur","dmo.haripur","11005","HARIPUR","BEER","5","2026","Regular","Qundeela","GGPS DARWAZA BEER","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","118074","HARIPUR","S.N.KHAN","5","2026","Regular","Qundeela","GCS KANDAL","Girls","Primary","Summer Zone"
"qandeela.liaqat.haripur","dmo.haripur","25085","HARIPUR","BAKKA","5","2026","Regular","Qundeela","GGPS BUGNIAN","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25152","HARIPUR","JATTI PIND","5","2026","Regular","Qundeela","GGPS JATTI PIND","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25164","HARIPUR","DHEENDHA","5","2026","Regular","Qundeela","GGPS KALAS","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25189","HARIPUR","MUSLIM ABAD","5","2026","Regular","Qundeela","GGPS KOTLA","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","118095","HARIPUR","JANUBI HARIPUR","5","2026","Regular","Qundeela","GCS NOOR COLONY","Girls","Primary","Summer Zone"
"qandeela.liaqat.haripur","dmo.haripur","34506","HARIPUR","MANKARAI","5","2026","Regular","Qundeela","GGHS DOBANDI","Girls","High","Summer"
"qandeela.liaqat.haripur","dmo.haripur","34530","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Qundeela","GGMS NELOOR MAIRA","Girls","Middle","Summer"
"qandeela.liaqat.haripur","dmo.haripur","3483235","HARIPUR","JATTI PIND","5","2026","Regular","Qundeela","GCS MALKABAD KAAG","Co-Edu","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","38422","HARIPUR","QAZI PUR","5","2026","Regular","Qundeela","GGMS HASSAN PUR","Girls","Middle","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25071","HARIPUR","BARKOT","5","2026","Regular","Qundeela","GGPS BANTH","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25118","HARIPUR","MANKARAI","5","2026","Regular","Qundeela","GGPS DOBANDI","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25266","HARIPUR","KUNDI","5","2026","Regular","Qundeela","GGPS SHERAWAL","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25274","HARIPUR","LADAR MANG","5","2026","Regular","Shaista SL","GGPS LATIF ABAD(SOORNI)","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25278","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Qundeela","GGPS TEER","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","37863","HARIPUR","KUNDI","5","2026","Regular","Qundeela","GGHS KUNDI SHERAWAL","Girls","High","Summer"
"qandeela.liaqat.haripur","dmo.haripur","38619","HARIPUR","BAKKA","5","2026","Regular","Qundeela","GGHS NEW BAKKA","Girls","High","Summer"
"qandeela.liaqat.haripur","dmo.haripur","39469","HARIPUR","HARIPUR SOUTH","5","2026","Regular","Qundeela","GGMS NOOR COLONY","Girls","Middle","Summer"
"qandeela.liaqat.haripur","dmo.haripur","39473","HARIPUR","JATTI PIND","5","2026","Regular","Qundeela","GGPS KAG NO 2","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","118007","HARIPUR","PANIAN","5","2026","Regular","Qundeela","GCS NAI ABADI KANGRA COLONY","Girls","Primary","Summer Zone"
"qandeela.liaqat.haripur","dmo.haripur","25086","HARIPUR","KHOLIAN BALA","5","2026","Regular","Qundeela","GGPS BURQA","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25282","HARIPUR","KUNDI","5","2026","Regular","Qundeela","GGPS UMER KHANA","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","3413813","HARIPUR","KHALABAT","5","2026","Regular","Qundeela","GCS KACHI","Co-Edu","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","34540","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Qundeela","GGHS TEER","Girls","High","Summer"
"qandeela.liaqat.haripur","dmo.haripur","3480840","HARIPUR","HARIPUR SOUTH","5","2026","Regular","Qundeela","GCS QAZI ABAD HCIP","Co-Edu","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","3483351","HARIPUR","DHEENDHA","5","2026","Regular","Qundeela","GCS JAGAL ARA MACHINE","Co-Edu","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","39481","HARIPUR","DHEENDHA","5","2026","Regular","Qundeela","GGPS CHOHAR SHAREEF","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25055","HARIPUR","KHOLIAN BALA","5","2026","Regular","Qundeela","GGPS TOORDHOK","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25178","HARIPUR","BARKOT","5","2026","Regular","Qundeela","GGPS KHARIAN","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25242","HARIPUR","QAZI PUR","5","2026","Regular","Qundeela","GGPS QAZI PUR","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","3413761","HARIPUR","PANIAN","5","2026","Regular","Qundeela","GCS DHODHA","Co-Edu","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","34500","HARIPUR","BAKKA","5","2026","Regular","Qundeela","GGMS BUGNIAN","Girls","Middle","Summer"
"qandeela.liaqat.haripur","dmo.haripur","3483246","HARIPUR","PANIAN","5","2026","Regular","Qundeela","GCS NAIABADI KANEER","Co-Edu","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","38621","HARIPUR","BARKOT","5","2026","Regular","Qundeela","GGHS KHARIAN","Girls","High","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25144","HARIPUR","QAZI PUR","5","2026","Regular","Qundeela","GGPS HASSAN PUR","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25167","HARIPUR","PANIAN","5","2026","Regular","Qundeela","GGPS KANGRA COLONY NO.1","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25170","HARIPUR","LADAR MANG","5","2026","Regular","Shaista SL","GGPS KARIPLIAN","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25221","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Qundeela","GGCMS NILORE MAIRA","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25225","HARIPUR","BAIT GALI","5","2026","Regular","Qundeela","GGPS PANI ROW LAQUB","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","25250","HARIPUR","LADAR MANG","5","2026","Regular","Shaista SL","GGPS SAIJ PUR","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","29871","HARIPUR","TURBELA","5","2026","Regular","Qundeela","GGPMS KHALBAT TOWN SHIP (JICA)","Girls","Primary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","34520","HARIPUR","PANIAN","5","2026","Regular","Qundeela","GGHSS KANGRA COLONY","Girls","Higher Secondary","Summer"
"qandeela.liaqat.haripur","dmo.haripur","118032","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Qundeela","GCS JABBRI","Girls","Primary","Summer Zone"
